source (file name),stream,material,kg/MW,kg/MWh,ore grade,mining waste kg/MW,recycling factor,bib,,,,,,,,,,
hydro,front_waste,copper_mining_w,42855.3216,0.2352,,,,"@incollection{HALDAR2018259,\ntitle = {Chapter 13 - Mineral Processing},\neditor = {Swapan Kumar Haldar},\nbooktitle = {Mineral Exploration (Second Edition)},\npublisher = {Elsevier},\nedition = {Second Edition},\npages = {259-290},\nyear = {2018},\nisbn = {978-0-12-814022-2},\ndoi = {https://doi.org/10.1016/B978-0-12-814022-2.00013-7},\nurl = {https://www.sciencedirect.com/science/article/pii/B9780128140222000137},\nauthor = {Swapan Kumar Haldar},\nkeywords = {Classification, Column flotation, Concentrate valuation, Crusher, Extractive metallurgy, Froth flotation, Hydrocyclone, Metal balancing, Metallurgical accounting, Mineral processing, Multi-gravity separator, Spiral concentrator},\nabstract = {Metal content and surface properties vary widely between minerals. End-users look for the highest purity of minerals. Run-of-mine ore is beneficiated through particle size reduction, liberation, separation, and concentration using physical and surface chemical properties. Ore is crushed, grinded, and classified. Valuable minerals are concentrated by leaching and sorting with light reflectance, gamma radiation, and X-ray luminescence. Gravity concentration is possible by panning, jigging, spiraling, shaking table, and multigravity and dense medium separation. Magnetic and electrostatic properties aid in concentration. The majority of ore (Cu, Zn, Pb, platinum-group elements, etc.) is best suited to froth flotation, which includes conditioning of fine liberated particles and reagents like collectors, depressors, regulators, and frothers. Slurry passes through rougher-scavenger cells and concentrates. Concentrates are cleaned by washing, sedimentation, and dewatering. Rejects are disposed to tailing ponds or used for the void-filling stabilization of underground stopes. Column flotation improves quality and recovery. Plant performance is judged by metallurgical accounting, metal balancing, operating cost, quantity, purity, recovery, and valuation. Extractive pyrometallurgy, hydrometallurgy, and refining processes recover the purest metals from concentrates.}\n}""",,,,,,,,,,
hydro,front_waste,iron_mining_w,32376.96,0.1776923077,,,,"\n@ARTICLE{Muwanguzi2012-ix,\n title = \""Characterization of chemical composition and microstructure of\n natural iron ore from Muko deposits\"",\n author = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n Joseph K and J{\""o}nsson, P{\""a}r G\"",\n journal = \""International Scholarly Research Notices\"",\n publisher = \""Hindawi\"",\n volume = 2012,\n year = 2012\n}\n",,,,,,,,,,
hydro,front_waste,CO2,2733120,15,,,,https://www.sciencedirect.com/science/article/pii/S0301421596001255,,,,,,,,,,
hydro,back_waste,aluminum,380.450304,0.002088,,,0.76,"\n\n@ARTICLE{Pacca2002-oi,\n title = \""Greenhouse gas emissions from building and operating electric\n power plants in the Upper Colorado River Basin\"",\n author = \""Pacca, Sergio and Horvath, Arpad\"",\n abstract = \""As demand for electricity increases, investments into new\n generation capacity from renewable and nonrenewable sources\n should include assessment of global (climate) change consequences\n not just of the operational phase of the power plants but\n construction effects as well. In this paper, the global warming\n effect (GWE) associated with construction and operation of\n comparable hydroelectric, wind, solar, coal, and natural gas\n power plants is estimated for four time periods after\n construction. The assessment includes greenhouse gas emissions\n from construction, burning of fuels, flooded biomass decay in the\n reservoir, loss of net ecosystem production, and land use. The\n results indicate that a wind farm and a hydroelectric plant in an\n arid zone (such as the Glen Canyon in the Upper Colorado River\n Basin) appear to have lower GWE than other power plants. For the\n Glen Canyon hydroelectric plant, the upgrade 20 yr after the\n beginning of operation increased power capacity by 39\\% but\n resulted in a mere 1\\% of the CO2 emissions from the initial\n construction and came with no additional emissions from the\n reservoir, which accounts for the majority of the GWE.\"",\n journal = \""Environ. Sci. Technol.\"",\n volume = 36,\n number = 14,\n pages = \""3194--3200\"",\n month = jul,\n year = 2002,\n language = \""en\""\n}",,,,,,,,,,
hydro,back_waste,concrete,7644000,41.95205479,,,,"\n\n@ARTICLE{Pacca2002-oi,\n title = \""Greenhouse gas emissions from building and operating electric\n power plants in the Upper Colorado River Basin\"",\n author = \""Pacca, Sergio and Horvath, Arpad\"",\n abstract = \""As demand for electricity increases, investments into new\n generation capacity from renewable and nonrenewable sources\n should include assessment of global (climate) change consequences\n not just of the operational phase of the power plants but\n construction effects as well. In this paper, the global warming\n effect (GWE) associated with construction and operation of\n comparable hydroelectric, wind, solar, coal, and natural gas\n power plants is estimated for four time periods after\n construction. The assessment includes greenhouse gas emissions\n from construction, burning of fuels, flooded biomass decay in the\n reservoir, loss of net ecosystem production, and land use. The\n results indicate that a wind farm and a hydroelectric plant in an\n arid zone (such as the Glen Canyon in the Upper Colorado River\n Basin) appear to have lower GWE than other power plants. For the\n Glen Canyon hydroelectric plant, the upgrade 20 yr after the\n beginning of operation increased power capacity by 39\\% but\n resulted in a mere 1\\% of the CO2 emissions from the initial\n construction and came with no additional emissions from the\n reservoir, which accounts for the majority of the GWE.\"",\n journal = \""Environ. Sci. Technol.\"",\n volume = 36,\n number = 14,\n pages = \""3194--3200\"",\n month = jul,\n year = 2002,\n language = \""en\""\n}",,,,,,,,,,
hydro,back_waste,copper,349.83936,0.00192,,,,"\n\n@ARTICLE{Pacca2002-oi,\n title = \""Greenhouse gas emissions from building and operating electric\n power plants in the Upper Colorado River Basin\"",\n author = \""Pacca, Sergio and Horvath, Arpad\"",\n abstract = \""As demand for electricity increases, investments into new\n generation capacity from renewable and nonrenewable sources\n should include assessment of global (climate) change consequences\n not just of the operational phase of the power plants but\n construction effects as well. In this paper, the global warming\n effect (GWE) associated with construction and operation of\n comparable hydroelectric, wind, solar, coal, and natural gas\n power plants is estimated for four time periods after\n construction. The assessment includes greenhouse gas emissions\n from construction, burning of fuels, flooded biomass decay in the\n reservoir, loss of net ecosystem production, and land use. The\n results indicate that a wind farm and a hydroelectric plant in an\n arid zone (such as the Glen Canyon in the Upper Colorado River\n Basin) appear to have lower GWE than other power plants. For the\n Glen Canyon hydroelectric plant, the upgrade 20 yr after the\n beginning of operation increased power capacity by 39\\% but\n resulted in a mere 1\\% of the CO2 emissions from the initial\n construction and came with no additional emissions from the\n reservoir, which accounts for the majority of the GWE.\"",\n journal = \""Environ. Sci. Technol.\"",\n volume = 36,\n number = 14,\n pages = \""3194--3200\"",\n month = jul,\n year = 2002,\n language = \""en\""\n}",,,,,,,,,,
hydro,back_waste,iron,360000,1.975763962,,,,"\n\n@ARTICLE{Pacca2002-oi,\n title = \""Greenhouse gas emissions from building and operating electric\n power plants in the Upper Colorado River Basin\"",\n author = \""Pacca, Sergio and Horvath, Arpad\"",\n abstract = \""As demand for electricity increases, investments into new\n generation capacity from renewable and nonrenewable sources\n should include assessment of global (climate) change consequences\n not just of the operational phase of the power plants but\n construction effects as well. In this paper, the global warming\n effect (GWE) associated with construction and operation of\n comparable hydroelectric, wind, solar, coal, and natural gas\n power plants is estimated for four time periods after\n construction. The assessment includes greenhouse gas emissions\n from construction, burning of fuels, flooded biomass decay in the\n reservoir, loss of net ecosystem production, and land use. The\n results indicate that a wind farm and a hydroelectric plant in an\n arid zone (such as the Glen Canyon in the Upper Colorado River\n Basin) appear to have lower GWE than other power plants. For the\n Glen Canyon hydroelectric plant, the upgrade 20 yr after the\n beginning of operation increased power capacity by 39\\% but\n resulted in a mere 1\\% of the CO2 emissions from the initial\n construction and came with no additional emissions from the\n reservoir, which accounts for the majority of the GWE.\"",\n journal = \""Environ. Sci. Technol.\"",\n volume = 36,\n number = 14,\n pages = \""3194--3200\"",\n month = jul,\n year = 2002,\n language = \""en\""\n}"",
""\n@ARTICLE{Muwanguzi2012-ix,\n title = \""Characterization of chemical composition and microstructure of\n natural iron ore from Muko deposits\"",\n author = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n Joseph K and J{\""o}nsson, P{\""a}r G\"",\n journal = \""International Scholarly Research Notices\"",\n publisher = \""Hindawi\"",\n volume = 2012,\n year = 2012\n}\n",,,,,,,,,,
hydro,front_need,aluminum,1585.2096,0.0087,0.3,3698.8224,0.76,https://www.brightnewworld.org/media/2021/1/27/materials-use-project,,,,,,,,,,
hydro,front_need,concrete,7644000,41.95205479,67% for cement and concrete contains 21% of cement+ sand+gravel and water,1075510.8,-,"\n\n@ARTICLE{Pacca2002-oi,\n title = \""Greenhouse gas emissions from building and operating electric\n power plants in the Upper Colorado River Basin\"",\n author = \""Pacca, Sergio and Horvath, Arpad\"",\n abstract = \""As demand for electricity increases, investments into new\n generation capacity from renewable and nonrenewable sources\n should include assessment of global (climate) change consequences\n not just of the operational phase of the power plants but\n construction effects as well. In this paper, the global warming\n effect (GWE) associated with construction and operation of\n comparable hydroelectric, wind, solar, coal, and natural gas\n power plants is estimated for four time periods after\n construction. The assessment includes greenhouse gas emissions\n from construction, burning of fuels, flooded biomass decay in the\n reservoir, loss of net ecosystem production, and land use. The\n results indicate that a wind farm and a hydroelectric plant in an\n arid zone (such as the Glen Canyon in the Upper Colorado River\n Basin) appear to have lower GWE than other power plants. For the\n Glen Canyon hydroelectric plant, the upgrade 20 yr after the\n beginning of operation increased power capacity by 39\\% but\n resulted in a mere 1\\% of the CO2 emissions from the initial\n construction and came with no additional emissions from the\n reservoir, which accounts for the majority of the GWE.\"",\n journal = \""Environ. Sci. Technol.\"",\n volume = 36,\n number = 14,\n pages = \""3194--3200\"",\n month = jul,\n year = 2002,\n language = \""en\""\n}",,,,,,,,,,
hydro,front_need,copper,874.5984,0.0048,0.02,42855.3216,0.6,https://www.brightnewworld.org/media/2021/1/27/materials-use-project,,,,,,,,,,
hydro,front_need,iron,60128.64,0.33,0.65,32376.96,-,"\n\n@ARTICLE{Pacca2002-oi,\n title = \""Greenhouse gas emissions from building and operating electric\n power plants in the Upper Colorado River Basin\"",\n author = \""Pacca, Sergio and Horvath, Arpad\"",\n abstract = \""As demand for electricity increases, investments into new\n generation capacity from renewable and nonrenewable sources\n should include assessment of global (climate) change consequences\n not just of the operational phase of the power plants but\n construction effects as well. In this paper, the global warming\n effect (GWE) associated with construction and operation of\n comparable hydroelectric, wind, solar, coal, and natural gas\n power plants is estimated for four time periods after\n construction. The assessment includes greenhouse gas emissions\n from construction, burning of fuels, flooded biomass decay in the\n reservoir, loss of net ecosystem production, and land use. The\n results indicate that a wind farm and a hydroelectric plant in an\n arid zone (such as the Glen Canyon in the Upper Colorado River\n Basin) appear to have lower GWE than other power plants. For the\n Glen Canyon hydroelectric plant, the upgrade 20 yr after the\n beginning of operation increased power capacity by 39\\% but\n resulted in a mere 1\\% of the CO2 emissions from the initial\n construction and came with no additional emissions from the\n reservoir, which accounts for the majority of the GWE.\"",\n journal = \""Environ. Sci. Technol.\"",\n volume = 36,\n number = 14,\n pages = \""3194--3200\"",\n month = jul,\n year = 2002,\n language = \""en\""\n}",,,,,,,,,,
coal,front_need,iron,50721.6867,0.2757212802,0.65,27311.67745,-,,"\n@MISC{noauthor_undated-bo,\n title = {Frequently asked questions (FAQs) - U.s. energy Information\n Administration (EIA)},\n abstract = {Energy Information Administration - EIA - Official Energy\n Statistics from the U.S. Government},\n url = {https://www.eia.gov/tools/faqs/faq.php?id=667&t=6}}",,,,,,,,,
coal,front_need,concrete,158758,0.8630028267,,22337.2506,-,,"\n@MISC{noauthor_undated-bo,\n title = {Frequently asked questions (FAQs) - U.s. energy Information\n Administration (EIA)},\n abstract = {Energy Information Administration - EIA - Official Energy\n Statistics from the U.S. Government},\n url = {https://www.eia.gov/tools/faqs/faq.php?id=667&t=6}}",,,,,,,,,
coal,front_need,iron,619,0.003364861927,0.65,333.3076923,-,,"\n@MISC{noauthor_undated-bo,\n title = {Frequently asked questions (FAQs) - U.s. energy Information\n Administration (EIA)},\n abstract = {Energy Information Administration - EIA - Official Energy\n Statistics from the U.S. Government},\n url = {https://www.eia.gov/tools/faqs/faq.php?id=667&t=6}}",,,,,,,,,
coal,front_need,aluminum,419,0.002277669058,0.3,977.6666667,0.76,,"\n@MISC{noauthor_undated-bo,\n title = {Frequently asked questions (FAQs) - U.s. energy Information\n Administration (EIA)},\n abstract = {Energy Information Administration - EIA - Official Energy\n Statistics from the U.S. Government},\n url = {https://www.eia.gov/tools/faqs/faq.php?id=667&t=6}}",,,,,,,,,
coal,front_need,copper,454,0.00246792781,0.02,22246,0.6,,"\n\n@ARTICLE{White2000-aw,\n title = \""Birth to death analysis of the energy payback ratio and {CO2} gas\n emission rates from coal, fission, wind, and {DT-fusion}\n electrical power plants\"",\n author = \""White, Scott W and Kulcinski, Gerald L\"",\n abstract = \""The amount of electrical energy produced over the lifetime of\n coal, LWR fission, UP fusion, and wind power plants is compared\n to the total amount of energy required to procure the fuel,\n build, operate, and decommission the power plants. The energy\n payback ratio varies from a low of 11 for coal plants to a high\n of 27 for DT-fusion plants. The magnitude of the energy\n investment and the source of the various energy inputs determine\n the CO2 emission factor. This number varies from a low of 9 to a\n high of 974 tonnes of CO2 per GWeh for DT-fusion and coal plants,\n respectively.\"",\n journal = \""Fusion Eng. Des.\"",\n volume = 48,\n number = 3,\n pages = \""473--481\"",\n month = sep,\n year = 2000,\n keywords = \""Birth to death analysis; Energy payback ratio; CO gas emission\n rates\""\n}\n",,,,,,,,,
coal,oper_waste,lime_mining_w,4952769.231,8.555555556,,,,,"\n\n@ARTICLE{White2000-aw,\n title = \""Birth to death analysis of the energy payback ratio and {CO2} gas\n emission rates from coal, fission, wind, and {DT-fusion}\n electrical power plants\"",\n author = \""White, Scott W and Kulcinski, Gerald L\"",\n abstract = \""The amount of electrical energy produced over the lifetime of\n coal, LWR fission, UP fusion, and wind power plants is compared\n to the total amount of energy required to procure the fuel,\n build, operate, and decommission the power plants. The energy\n payback ratio varies from a low of 11 for coal plants to a high\n of 27 for DT-fusion plants. The magnitude of the energy\n investment and the source of the various energy inputs determine\n the CO2 emission factor. This number varies from a low of 9 to a\n high of 974 tonnes of CO2 per GWeh for DT-fusion and coal plants,\n respectively.\"",\n journal = \""Fusion Eng. Des.\"",\n volume = 48,\n number = 3,\n pages = \""473--481\"",\n month = sep,\n year = 2000,\n keywords = \""Birth to death analysis; Energy payback ratio; CO gas emission\n rates\""\n}\n",,,,,,,,,
coal,oper_waste,lime_FGC,1287720,7,,4952769.231,,FGC waste treatment,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,https://www.researchgate.net/publication/240975778_Ore_grade_estimation_of_a_limestone_deposit_in_India_using_an_Artificial_Neural_Network,,,,,,
coal,oper_waste,limestone ,16556400,90,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,,,,,,,
coal,oper_need,lime_FGC,1287720,7,,4952769.231,,FGC waste treatment,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,https://www.researchgate.net/publication/240975778_Ore_grade_estimation_of_a_limestone_deposit_in_India_using_an_Artificial_Neural_Network,,,,,,
coal,oper_need,limestone ,16556400,90,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,,,,,,,
coal,oper_waste,antimony,0.754236,0.0000041,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039251,,,,,,
coal,oper_waste,arsenic,9.01404,0.000049,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039252,,,,,,
coal,oper_waste,barium,2.39148,0.000013,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039253,,,,,,
coal,oper_waste,beryllium,0.294336,0.0000016,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039254,,,,,,
coal,oper_waste,boron,3127.32,0.017,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039255,,,,,,
coal,oper_waste,cadmium,0.754236,0.0000041,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039256,,,,,,
coal,oper_waste,chromium,10.85364,0.000059,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039257,,,,,,
coal,oper_waste,cobalt,1.269324,0.0000069,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039258,,,,,,
coal,oper_waste,copper,4.23108,0.000023,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039259,,,,,,
coal,oper_waste,lead,5.5188,0.00003,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039260,,,,,,
coal,oper_waste,manganese,7910.28,0.043,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039261,,,,,,
coal,oper_waste,mercury,6.80652,0.000037,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039262,,,,,,
coal,oper_waste,molybdenum,6.99048,0.000038,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039263,,,,,,
coal,oper_waste,nickel,10.66968,0.000058,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039264,,,,,,
coal,oper_waste,selenium,75.4236,0.00041,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039265,,,,,,
coal,oper_waste,vanadium,16.18848,0.000088,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,tandfonline.com/doi/pdf/10.1080/17583004.2015.1039266,,,,,,
coal,front_waste,CO2,35672.9226,0.1939167352,,,,,"\n@ARTICLE{Muwanguzi2012-ix,\n title = \""Characterization of chemical composition and microstructure of\n natural iron ore from Muko deposits\"",\n author = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n Joseph K and J{\""o}nsson, P{\""a}r G\"",\n journal = \""International Scholarly Research Notices\"",\n publisher = \""Hindawi\"",\n volume = 2012,\n year = 2012\n}\n",,,,,,,,,
coal,front_waste,SOx,170714.88,0.928,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,front_waste,NOx,170714.88,0.928,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,front_waste,CH4,367.92,0.002,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,front_waste,particulates,8462.16,0.046,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,back_waste,aluminum,100.56,0.000546640574,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,back_waste,iron,50721.6867,0.2757212802,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,back_waste,iron,619,0.003364861927,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,back_waste,copper,181.6,0.0009871711242,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,back_waste,concrete,158758,0.8630028267,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,oper_waste,CO2,188007120,1022,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,oper_waste,SOx,1177344,6.4,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,oper_waste,ash,4726484.28,25.693,,,assuming that 28% recovered,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,oper_waste,NOx,559054.44,3.039,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,oper_waste,CO,24650.64,0.134,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,oper_waste,particulates,24834.6,0.135,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,oper_waste,VOC,2943.36,0.016,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,oper_waste,FGC,11773440,64,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,oper_waste,coal_mining_w,316977230.8,1723.076923,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}""",,,,,,,,,
coal,front_waste,copper_mining_w,22246,0.1209284627,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,front_waste,concrete_mining_w,22337.2506,0.1214244977,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,front_waste,aluminum_mining_w,977.6666667,0.005314561137,,,,,"\n@BOOK{National_Research_Council2007-jo,\n title = {Coal: Research and Development to Support National Energy Policy},\n author = {National Research Council and Division on Earth, Life\n Studies and Board on Earth Sciences and Resources,\n Committee on Coal Research, Technology, and Resource\n Assessments to Inform Energy Policy},\n publisher = {National Academies Press},\n chapter = {6},\n year = {2007}}",,,,,,,,,
coal,front_waste,iron_mining_w,27644.98515,0.1502771534,,,,,https://www.nrel.gov/docs/fy99osti/25119.pdf,,"\n@ARTICLE{Muwanguzi2012-ix,\n title = \""Characterization of chemical composition and microstructure of\n natural iron ore from Muko deposits\"",\n author = \""Muwanguzi, Abraham J B and Karasev, Andrey V and Byaruhanga,\n Joseph K and J{\""o}nsson, P{\""a}r G\"",\n journal = \""International Scholarly Research Notices\"",\n publisher = \""Hindawi\"",\n volume = 2012,\n year = 2012\n}\n",,,,,,,
coal,oper_need,coal,82414080,448,"40-90% recovery2, 65% mineral component",316977230.8,,-,"\n@MISC{noauthor_undated-bo,\n title = {Frequently asked questions (FAQs) - U.s. energy Information\n Administration (EIA)},\n abstract = {Energy Information Administration - EIA - Official Energy\n Statistics from the U.S. Government},\n url = {https://www.eia.gov/tools/faqs/faq.php?id=667&t=6}}",,https://www.nrel.gov/docs/fy99osti/25119.pdf,,,https://link.springer.com/article/10.1007/s40789-014-0023-4,,,,www.nap.edu/read/11977/chapter/6
Wind,front_need,aluminum,8026.8,0.183260274,0.3,,,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,front_need,copper,52.3776,0.001195835616,0.02,,,for brass,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
Wind,front_need,zinc,26.9824,0.0006160365297,0.03,,,for brass,https://www.britannica.com/technology/zinc-processing/Ores,,,,,,,,,
Wind,front_need,iron,47350.4,1.081059361,0.65,,,,https://link.springer.com/article/10.1007/s10098-019-01678-0,,,,,,,,,
